Section;Sequence;Full Index;Item Code;Item Revision;Item Description;Quantity;Master PDO;CO;FMO;Action;Comment;Whse;Issue Type;Legacy PO;SAP PO;SubCon PO;Master PDO Status;Assembly Drwg;Assembly Drwg Rev
05 - Mech Internal;05:126 - Rewind Layon Bowed Roller Motor Water Cooling;05:126:S010;421170;0;Nut Full Hex M5;4;7074;0;0;;;Pennine;C;;;;Built;433G317;
05 - Mech Internal;05:126 - Rewind Layon Bowed Roller Motor Water Cooling;05:126:S011;421023;0;Screw Countersunk Head Socket M5x16;4;7074;0;0;;;Pennine;C;;;;Built;433G317;
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;0.305555556;910G616-1250 OSC;0;Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:S019;421173;0;GRUB SCREW M8x12;1;7075;807;0;Procure New;Missing Part added;Pennine;C;;;;Built;430G801;3
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:S032;421054;0;PLAIN WASHER M8;3;7075;807;0;Procure New;Missing Part added;Pennine;C;;;;Built;430G801;3
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M031;435G335;0;Drive Mounting Plate;1;7075;34;0;Procure New;Drive plate added;Pennine;FF;;5112;;Built;430G801;1
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M036;434G745;0;Extension Rod;1;7075;34;0;Procure New;extension rod added;Pennine;FF;;4125;;Built;430G801;1
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M053;434G746;0;Connecting Flange;1;7075;1095;0;Procure New;Item added;Pennine;FF;;12142;;Built;430G801;4
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:S013;421156;1;SOCKET CAP SCREW M8 x 40 GRADE 12.9;4;7075;1396;0;Procure New;Item added;Pennine;C;;;;Built;;
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B047;423036;0;Adaptor Male 8mm-1/4INBSPT 36-0530-11;1;7075;1294;0;Procure New;Part added;Pennine;C;;;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B049;423039;0;Tubing Sleeve 8 OD;1;7075;1294;0;Procure New;Part added;Pennine;C;;;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B050;423179;0;TUBING NUT 8mm;1;7075;1294;0;Procure New;Part added;Pennine;FF;;;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B051;425003;0;Oil Reservoir 1/4INBSP (Ref OR 7730);1;7075;1294;0;Procure New;Part added;Pennine;C;;;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B054;242T014;0;M20 x 2.5P Half Nut;1;7075;1294;0;Procure New;Part added;Pennine;FF;;13557;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:B052;423049;0;Nylon 12 BS5409 Normal Duty 8mm O/D;1;7075;1294;0;Procure New;Part added;Pennine;FF;;13768;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M055;430G654;0;Lubricant Label - Chuck - Oil AWS68;1;7075;1294;0;Procure New;Part added;Pennine;FF;;13558;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M054;422G186;0;Oil Bottle Bracket;1;7075;1294;0;Procure New;Part added;Pennine;FF;;13549;;Built;430G801;8
05 - Mech Internal;05:140 - Chuck with Sidelay (cush-drive) - 9.5 kW MOTOR - Oscillating and Sidelay;05:140:M056;433G889;0;Linear Transducer Bracket;1;7075;0;77;Procure New;Procure new - return to production stock;Pennine;FF;0;15802;0;Built;430G801;8
